41.839075, -71.391313
41.839057, -71.389729
41.839748, -71.389877
41.840492, -71.390025
41.840818, -71.390036
41.841010, -71.389947
41.840985, -71.390205
41.839907, -71.390799
41.839765, -71.391696
41.840868, -71.392032
41.841359, -71.391196
41.841414, -71.390306
41.842247, -71.390382
41.842474, -71.390370
41.841402, -71.408267
41.840361, -71.408630
41.839251, -71.409056
41.838390, -71.409228
41.838430, -71.408010
41.838599, -71.406295
41.838609, -71.405628
41.838662, -71.405458
41.838810, -71.404210
41.839740, -71.404026
41.840754, -71.403601
41.841197, -71.403360
41.841345, -71.403317
41.841492, -71.404861
41.841204, -71.404830
41.840648, -71.404771
41.840542, -71.405489
41.840489, -71.406250
41.840382, -71.406948
41.840319, -71.407489
41.840668, -71.407573
41.839916, -71.407501
41.840722, -71.407020
41.840812, -71.406310
41.841018, -71.406346
41.840866, -71.405552
41.839688, -71.404557
41.839643, -71.405003
41.839292, -71.404943
41.839607, -71.405280
41.839553, -71.405714
41.839247, -71.405666
41.839526, -71.406052
41.839427, -71.406703
41.839867, -71.406800
41.839831, -71.407174
41.839382, -71.407065
41.839005, -71.406969
41.839328, -71.407753
41.838852, -71.407680
41.838987, -71.406812
41.839014, -71.406414
41.839077, -71.406112
41.839035, -71.404615
41.838905, -71.404603
41.838795, -71.401596
41.838795, -71.400101
41.839730, -71.399667
41.840394, -71.399281
41.840941, -71.401228
41.840975, -71.402381
41.840769, -71.401489
41.840471, -71.402397
41.840414, -71.401428
41.839761, -71.401704
41.835237, -71.409847
41.835237, -71.408475
41.835351, -71.407837
41.835340, -71.407546
41.835474, -71.406534
41.835536, -71.406313
41.835619, -71.405453
41.836146, -71.405398
41.836610, -71.404483
41.838214, -71.405560
41.837983, -71.407831
41.838019, -71.407305
41.838152, -71.405727
41.837716, -71.405309
41.837734, -71.405129
41.837662, -71.405655
41.837466, -71.407137
41.837315, -71.406683
41.836986, -71.406480
41.836950, -71.405548
41.837128, -71.404842
41.836994, -71.404950
41.836986, -71.405189
41.837908, -71.407541
41.836490, -71.407262
41.836684, -71.406692
41.835780, -71.407611
41.835713, -71.407879
41.836128, -71.406430
41.836145, -71.405717
41.835979, -71.405650
41.835863, -71.406386
41.835730, -71.401596
41.836562, -71.401197
41.837869, -71.400575
41.838273, -71.400352
41.838321, -71.401564
41.837917, -71.402968
41.837952, -71.401724
41.837299, -71.403000
41.837198, -71.401746
41.837033, -71.403374
41.838440, -71.404247
41.836605, -71.403398
41.835351, -71.401577
41.834932, -71.401475
41.833392, -71.401321
41.833049, -71.401041
41.831571, -71.399773
41.832078, -71.398288
41.832392, -71.397331
41.832919, -71.396353
41.833344, -71.395320
41.833506, -71.394342
41.833709, -71.393255
41.833871, -71.392494
41.833992, -71.391651
41.839760, -71.398683
41.839746, -71.397715
41.839479, -71.397751
41.839325, -71.397839
41.838818, -71.397877
41.838340, -71.397877
41.838056, -71.397877
41.837795, -71.397923
41.837863, -71.399800
41.837840, -71.398915
41.836987, -71.397953
41.835907, -71.398025
41.835899, -71.398924
41.835836, -71.399890
41.836619, -71.400252
41.835081, -71.398042
41.835035, -71.397785
41.833928, -71.397737
41.833226, -71.399943
41.832893, -71.398455
41.833032, -71.399794
41.833212, -71.396670
41.835227, -71.396394
41.834531, -71.394905
41.835053, -71.395226
41.835282, -71.395372
41.835662, -71.395577
41.836054, -71.395810
41.835989, -71.396862
41.834759, -71.393588
41.834946, -71.392805
41.835508, -71.393029
41.836403, -71.393378
41.837465, -71.393755
41.837409, -71.394580
41.836829, -71.394697
41.836434, -71.395992
41.837051, -71.396355
41.837089, -71.396920
41.838053, -71.397084
41.838249, -71.393953
41.838968, -71.394192
41.839561, -71.394460
41.839693, -71.395104
41.840244, -71.395329
41.839717, -71.394283
41.840328, -71.394331
41.836671, -71.392556
41.835701, -71.392292
41.835069, -71.391990
41.838326, -71.384981
41.838452, -71.383635
41.838632, -71.382430
41.837734, -71.384797
41.837882, -71.383550
41.836542, -71.384542
41.836721, -71.383252
41.837376, -71.383380
41.837270, -71.384230
41.837756, -71.383479
41.837903, -71.382586
41.837840, -71.381580
41.838484, -71.381254
41.838389, -71.379894
41.836996, -71.379894
41.836003, -71.379384
41.835771, -71.380546
41.836531, -71.380744
41.837259, -71.380702
41.837851, -71.380773
41.835011, -71.382629
41.836521, -71.384498
41.835471, -71.384157
41.834216, -71.383763
41.834278, -71.383433
41.833828, -71.383604

